Driver_Age,Increase_Percentage,Total_Premium,Renewal_Indicator
51,10.79,441.53,1
46,13.23,4103.06,0
45,22.74,2635.07,0
18,5.67,2568.71,1
56,1.82,300.0,1
47,3.84,956.29,1
51,5.66,2397.07,1
34,12.51,579.43,0
39,0.13,2264.86,1
38,3.79,596.35,1
60,15.13,380.82,1
39,11.11,2331.42,1
76,13.16,1742.89,1
51,16.7,1453.36,1
25,15.29,1566.56,0
43,11.46,1567.59,1
35,5.79,300.0,1
18,41.1,2997.62,1
68,8.42,3938.95,1
55,2.27,5000.0,1
52,3.46,2044.41,1
47,11.83,379.71,1
24,25.87,2932.36,0
37,1.97,1821.31,1
57,0.86,1930.1,1
29,21.33,740.58,1
18,24.68,2258.55,0
41,3.23,2999.91,0
42,4.74,1836.47,1
47,10.79,1087.33,0
55,4.0,1164.71,1
54,20.97,1967.69,1
48,1.14,1120.36,1
62,0.39,536.67,0
22,2.34,2896.92,0
52,3.37,1676.42,1
54,1.2,1858.72,1
26,0.68,917.1,1
22,14.09,535.47,0
33,1.79,783.83,1
35,24.53,1032.9,1
56,4.59,1108.72,1
35,11.11,1467.07,1
32,2.55,3271.33,1
35,2.75,2691.15,1
61,8.55,2540.4,1
45,8.22,558.0,1
42,14.64,2427.22,1
43,14.18,3214.0,1
64,11.11,1099.81,1
33,5.96,522.78,1
64,22.13,2299.36,1
48,9.74,2655.97,1
42,46.25,1584.44,1
80,17.11,2967.9,1
29,0.45,1672.95,1
39,3.87,694.42,1
26,8.48,1653.32,1
59,12.78,1807.25,1
70,7.99,1562.99,1
70,15.42,417.8,0
63,3.32,4535.92,1
42,2.03,5000.0,1
39,0.55,1322.59,1
19,8.52,1433.72,0
75,11.67,1666.33,0
52,3.95,1500.32,1
37,9.51,710.0,1
64,0.54,2817.4,1
30,1.05,2912.73,1
51,12.1,1471.41,1
42,4.59,1396.55,0
54,11.13,1365.53,1
44,17.82,2767.31,0
23,19.15,1637.9,0
46,1.89,1310.13,1
60,6.66,534.74,1
44,13.24,3079.44,0
56,14.87,857.71,1
29,15.36,524.08,1
44,2.59,2435.81,1
35,2.14,1622.67,1
56,8.92,5000.0,1
45,13.51,456.14,1
55,3.84,992.94,1
61,1.11,2431.62,1
55,12.61,1560.28,1
49,3.56,1829.11,1
30,1.82,1824.44,1
44,1.6,300.0,0
37,3.78,1916.01,0
39,8.98,2697.54,1
39,4.44,755.82,0
30,0.21,797.59,1
18,1.02,1125.81,1
34,3.43,509.08,1
47,10.78,677.68,0
24,1.04,1691.37,1
45,8.22,3713.95,1
73,1.28,1022.77,1
60,2.38,4806.83,1
69,1.89,1008.22,1
50,0.7,2873.65,1
62,11.13,840.24,1
34,6.23,2119.55,1
35,17.78,4382.55,1
18,1.04,2478.16,1
62,1.56,1437.91,1
68,3.66,1365.91,1
36,14.52,2141.05,0
41,3.65,2640.12,1
33,5.25,2854.0,1
50,3.59,1710.16,1
61,0.84,2081.59,1
18,28.04,808.79,0
51,7.95,2287.4,1
40,15.5,852.49,1
46,10.74,1844.59,1
51,7.22,1224.33,1
42,0.94,4081.25,1
43,10.29,1697.91,1
41,1.69,4374.86,1
59,5.35,1574.73,1
51,9.92,4881.41,1
48,15.24,2363.88,1
25,11.55,314.41,1
39,11.13,1245.26,1
58,1.61,922.86,1
45,4.25,547.05,0
54,0.44,880.1,1
71,12.71,1050.76,1
60,30.49,345.1,1
46,3.07,1418.97,1
37,0.92,2286.41,1
18,6.45,5000.0,0
42,19.43,3818.52,1
40,8.03,1377.9,1
50,0.48,1664.5,1
42,36.6,2441.99,1
40,17.64,1459.46,1
18,1.41,1724.15,1
30,25.48,879.64,1
52,5.99,1615.38,1
70,4.65,1784.11,0
43,6.18,562.87,1
49,17.99,2396.84,0
59,10.77,2480.67,1
32,0.61,2552.11,1
50,31.61,894.91,1
33,1.6,4379.22,1
57,13.69,1252.77,1
47,10.11,612.13,1
49,2.08,4181.3,0
33,1.87,726.9,1
55,20.43,2041.3,1
76,5.44,1015.08,0
29,10.63,404.11,1
39,7.01,707.31,1
48,13.0,3863.63,1
56,6.52,1675.74,1
36,3.39,1096.55,0
18,4.52,1321.77,0
65,19.6,628.19,1
56,6.31,821.24,1
18,2.4,2865.17,0
35,27.27,1917.58,1
68,15.93,1608.54,1
66,0.57,1411.0,1
59,50.0,349.61,0
42,11.87,1502.52,1
46,1.75,2867.14,1
43,2.71,995.97,1
61,11.79,1520.43,0
31,15.13,300.0,1
32,2.73,3635.96,1
60,2.97,4416.63,1
44,3.67,4398.76,1
65,9.11,385.98,0
34,1.89,3032.96,1
44,1.1,3151.14,1
31,11.36,1590.1,1
45,15.1,1217.53,1
22,6.95,3018.17,1
37,4.52,1747.23,1
23,5.66,817.38,1
55,4.92,2599.8,1
55,32.18,3556.05,0
19,14.61,2866.59,1
65,2.33,2990.27,1
80,4.85,621.21,1
45,7.85,1074.35,0
35,9.49,1942.17,1
80,6.31,4111.38,1
25,16.61,841.62,1
45,14.59,3970.49,0
47,7.04,300.0,1
65,19.27,3642.37,0
50,13.91,3424.63,1
37,15.08,5000.0,0
30,31.33,3135.74,0
39,3.1,2068.96,1
29,3.11,1229.78,1
45,21.98,1115.22,1
36,14.79,1550.8,0
22,26.11,1162.9,1
63,0.65,2599.23,1
37,9.88,3083.66,1
25,1.56,789.67,1
42,7.01,3192.23,1
46,1.69,2173.6,1
18,1.37,1300.15,1
49,0.12,3587.97,1
29,9.95,894.39,0
70,4.45,538.08,1
52,1.11,857.83,1
39,3.9,1074.89,0
33,1.85,3491.96,1
43,28.42,3377.57,1
54,3.86,1686.2,1
44,4.06,300.0,1
41,18.32,936.72,1
45,10.43,5000.0,1
35,12.38,2950.74,1
39,10.11,300.0,1
18,29.22,300.0,1
59,2.32,2862.63,1
49,45.13,4032.24,0
33,17.78,675.32,1
73,8.89,902.72,1
46,10.86,3298.48,0
29,10.46,1302.85,1
57,0.6,1444.73,1
50,2.46,1391.21,1
50,32.56,1818.39,1
38,7.64,2105.56,1
51,4.75,5000.0,1
41,14.36,1221.33,0
53,7.43,1440.04,0
18,0.13,617.31,0
38,13.33,1803.99,1
70,13.18,3470.55,1
33,1.81,894.0,0
35,31.39,785.16,0
38,2.53,3261.75,1
26,6.12,2097.28,0
18,1.22,791.12,1
41,9.25,1875.84,1
47,4.71,727.58,1
44,4.36,1265.56,1
42,17.54,1361.17,1
45,0.1,3228.59,1
60,15.99,2490.23,1
42,8.47,3362.59,1
36,42.76,1247.84,1
40,8.9,2323.32,1
53,0.57,333.96,1
66,0.52,765.25,1
35,21.47,529.3,0
46,18.4,2902.59,1
50,4.24,4893.45,1
30,9.62,1410.34,0
45,6.73,2451.35,1
23,34.16,2408.18,1
18,29.95,4584.99,0
50,41.25,1264.31,1
39,20.13,1765.87,1
48,24.03,788.84,0
44,2.45,576.36,1
30,17.78,2678.52,1
44,12.34,934.17,1
26,32.91,977.79,1
65,8.47,2278.43,1
24,0.89,1343.9,1
42,9.1,2718.74,1
29,11.6,2755.96,1
53,2.49,1889.71,1
40,5.01,1734.36,1
37,9.13,4829.99,1
57,4.69,1494.11,1
45,4.7,2838.02,1
52,1.43,728.6,1
30,28.26,1703.21,1
23,13.88,2851.35,1
46,0.01,818.13,1
40,14.51,1562.84,1
54,13.46,1665.35,0
43,0.1,861.58,1
48,4.61,982.9,1
20,9.33,711.51,0
73,6.03,300.0,1
42,15.05,742.94,0
55,5.54,1878.1,0
32,1.67,1015.9,1
49,37.47,1574.55,1
25,2.77,1747.91,0
51,12.65,1392.9,1
39,1.54,2820.56,1
45,3.99,5000.0,1
55,5.83,750.32,1
26,2.13,3224.44,1
34,5.98,865.52,1
51,1.71,2159.29,1
76,8.19,527.45,1
42,10.9,2044.47,1
53,0.64,1206.13,1
43,20.49,1181.88,1
74,2.05,1874.58,1
18,2.55,678.8,0
46,10.83,674.63,0
20,6.33,1245.31,1
18,6.92,3167.2,0
49,1.37,1271.08,0
47,16.39,5000.0,1
40,9.6,5000.0,1
43,1.45,1550.92,1
80,4.68,4712.82,1
41,16.63,770.25,1
52,8.4,1693.3,1
35,1.15,1936.52,0
49,4.66,2488.13,1
41,2.78,442.78,1
38,7.29,1845.34,1
72,18.54,3830.13,0
62,5.73,300.0,1
47,5.68,814.83,1
18,23.58,3890.07,0
39,8.58,995.91,1
80,8.35,1800.07,1
41,3.04,2209.31,1
61,9.36,817.66,1
66,8.58,588.03,0
48,5.06,1387.84,1
32,46.77,3396.45,1
18,21.36,1856.24,0
55,13.85,601.56,0
32,7.71,2852.81,0
47,6.2,632.75,1
26,2.04,2166.49,1
41,3.65,1445.64,1
45,14.87,1141.75,1
49,6.05,1332.2,1
28,21.39,1478.16,1
62,1.6,1585.72,1
36,7.1,1938.44,1
19,10.41,3156.12,0
43,7.27,5000.0,1
45,22.0,1629.64,1
47,45.62,2919.28,0
65,1.23,1774.74,0
41,1.39,1269.16,1
43,1.4,2008.84,1
28,11.43,438.71,1
57,4.66,725.13,0
47,13.22,557.58,1
38,5.2,1927.62,1
18,9.88,300.0,1
66,14.69,500.91,0
26,7.95,313.53,0
36,7.75,1652.71,0
50,0.92,1126.1,1
27,5.29,1339.71,1
22,7.89,2169.3,0
18,6.2,1530.5,1
55,23.1,1226.53,1
36,23.7,300.0,1
80,17.26,2172.2,1
30,4.7,300.0,1
31,12.63,1865.97,1
36,5.03,5000.0,1
48,2.65,2437.52,0
37,4.2,935.1,1
54,0.74,3071.19,1
30,4.03,5000.0,1
24,6.18,3426.17,0
18,31.12,4198.11,0
18,3.76,766.67,1
37,23.27,1147.63,0
40,2.6,2699.54,1
35,2.12,1501.96,1
63,7.32,713.28,0
63,11.16,2466.69,0
39,0.45,2692.54,1
18,2.5,1271.18,1
36,6.08,614.88,1
36,4.02,1103.79,1
35,12.47,1177.01,1
34,7.16,1782.65,0
35,1.75,520.15,0
39,22.49,1410.38,0
35,3.47,1037.01,1
48,13.14,2485.99,1
50,15.14,5000.0,0
31,33.01,1857.3,1
64,6.9,1550.76,1
30,9.57,2139.42,1
20,4.08,2747.34,1
50,11.34,300.0,0
32,6.22,1540.6,1
49,5.76,2980.53,1
18,19.34,347.88,1
65,0.51,1845.84,0
55,21.37,3186.56,0
22,19.11,5000.0,1
22,7.06,1991.99,0
70,6.74,2472.95,0
33,4.49,2297.27,1
32,50.0,439.12,1
18,1.18,5000.0,0
39,8.92,2118.58,1
41,11.45,1369.19,0
55,27.23,3887.46,0
24,15.15,874.27,0
22,10.32,2333.89,1
51,1.24,1269.0,1
60,4.68,845.68,1
21,1.49,1662.83,1
61,21.3,1847.82,1
45,13.85,1507.21,0
61,14.17,5000.0,1
43,10.56,1835.7,1
18,7.07,1223.61,1
42,1.62,1800.67,0
60,4.0,2716.14,1
31,1.47,2232.03,1
39,12.91,4700.32,1
42,1.75,2000.59,1
18,12.11,300.0,1
70,11.78,1850.41,1
31,6.15,1867.54,1
52,1.45,3290.0,1
43,3.78,300.0,1
63,3.86,2407.21,1
51,12.05,2967.36,0
41,1.21,1879.14,1
31,17.66,2791.21,0
56,14.31,731.92,1
18,2.06,3098.54,1
54,12.7,624.94,1
28,11.04,995.56,0
63,13.79,2611.56,1
47,2.09,5000.0,1
54,1.71,5000.0,1
46,2.7,2129.7,0
18,4.56,359.63,0
32,15.78,1028.15,1
55,13.39,1298.35,0
47,25.96,300.0,1
62,0.6,613.53,1
51,0.12,3162.47,1
30,12.01,5000.0,1
33,3.28,3524.84,1
46,4.07,1081.24,1
18,7.91,2701.01,0
70,1.08,1623.42,1
51,10.29,608.7,1
63,3.93,2054.22,1
21,10.02,2526.07,0
63,17.96,730.78,1
78,1.88,450.17,1
25,26.72,1100.81,1
56,7.56,3900.46,1
45,25.63,2872.24,1
21,2.33,1166.62,1
52,9.28,789.44,1
57,5.17,1611.87,1
35,14.88,576.05,1
62,9.31,1895.23,1
19,6.82,1428.04,0
22,24.42,300.0,0
47,4.73,1218.74,1
45,2.48,300.0,1
34,9.37,1994.01,1
57,9.78,533.84,1
52,5.78,300.0,1
57,6.67,1332.19,0
43,32.08,1235.32,0
54,13.19,2043.56,0
38,1.17,557.38,1
75,2.38,4220.32,0
32,37.12,2763.78,0
76,12.96,4331.89,1
45,24.66,1386.21,1
24,3.62,714.44,1
65,13.54,5000.0,1
46,12.52,2726.55,1
57,3.49,1303.25,1
63,8.0,1565.89,1
50,9.87,1111.68,1
36,6.56,3239.8,1
59,17.55,2166.06,1
45,17.89,2375.24,1
55,19.01,655.41,1
18,16.27,1455.7,0
51,6.7,1868.08,1
35,4.8,331.27,1
69,17.8,2141.05,1
54,6.74,1732.72,1
48,2.83,3046.11,1
52,7.08,3417.89,1
30,1.53,5000.0,1
69,11.76,1825.2,1
74,4.09,1218.8,1
50,3.02,562.5,1
68,31.35,469.28,1
36,15.0,1549.13,1
33,15.47,426.13,0
45,9.77,508.33,1
51,18.27,1592.37,0
39,14.24,1142.6,0
53,9.13,709.72,0
49,32.47,1210.21,0
30,2.13,2829.98,1
52,28.71,2170.87,1
57,5.13,3323.5,1
47,7.52,1388.95,1
62,1.31,1111.8,1
26,7.77,1789.57,1
52,9.45,518.86,1
27,50.0,1301.81,1
28,36.97,1191.25,0
35,33.93,5000.0,0
30,4.28,3774.9,1
36,47.41,2579.75,1
41,6.08,2227.79,0
57,19.09,4752.29,1
40,2.44,2214.06,1
21,7.05,825.16,1
62,33.82,768.47,0
32,29.38,2883.05,1
44,11.51,2522.34,0
51,15.99,2205.59,0
47,1.94,3428.14,1
61,12.79,3297.89,0
52,9.62,300.0,1
32,0.96,1418.23,1
77,1.2,2377.79,1
47,1.15,4033.12,1
42,12.89,2649.25,1
59,1.53,2909.52,0
48,6.31,596.85,1
50,4.42,385.98,1
80,8.0,2133.71,1
40,12.26,1096.43,1
40,11.54,2421.46,1
46,7.25,927.58,1
61,6.24,1071.21,1
22,5.07,2851.39,1
18,19.8,1665.29,0
36,4.02,883.38,0
20,3.0,1480.36,0
38,13.6,2573.51,1
52,4.46,1560.57,1
31,18.77,2361.07,1
23,3.97,1328.39,1
46,12.1,3806.46,1
57,0.46,1455.69,1
19,4.87,1036.91,1
57,4.2,4477.73,1
57,16.97,1673.94,1
59,34.13,2334.26,1
63,6.18,1027.02,1
78,17.42,2282.04,1
39,12.03,2564.0,1
46,34.23,827.35,1
38,16.67,3022.35,1
45,0.81,1526.36,1
67,12.49,3021.66,1
24,7.67,908.39,1
32,0.17,1078.76,1
65,2.89,1878.21,1
60,25.48,766.84,1
39,26.05,1925.37,1
57,16.04,2152.14,1
50,40.05,1875.68,0
67,16.43,1782.81,1
46,0.1,632.72,1
60,3.39,445.54,1
80,0.31,1600.74,1
53,0.99,300.0,1
45,2.47,300.0,1
55,7.0,1066.61,1
39,18.81,753.1,0
80,19.8,2208.37,0
47,9.58,1597.82,1
40,26.34,2142.96,1
32,6.93,2993.3,1
61,21.99,3842.06,0
58,6.05,2753.73,1
37,3.25,1841.89,0
53,24.82,698.89,1
22,4.91,3617.63,1
47,7.0,576.41,1
51,3.99,3046.65,1
70,10.87,4120.16,1
33,50.0,2241.92,0
25,0.26,717.3,1
31,23.01,1132.03,1
24,0.04,1968.87,1
65,4.53,873.75,1
68,1.85,1821.61,1
49,14.16,2215.82,1
63,0.52,2373.42,1
47,8.06,1118.72,1
43,3.49,1668.8,1
40,1.43,1902.49,1
40,14.78,366.19,1
21,2.45,1085.18,0
48,2.53,1750.02,1
44,3.22,2197.13,1
56,8.84,4372.16,1
46,10.78,2069.55,1
42,0.18,552.84,1
31,2.77,817.17,1
46,5.64,3165.46,1
56,4.03,5000.0,1
27,21.56,679.83,1
46,15.5,1054.76,0
48,9.83,5000.0,1
34,4.13,4744.93,1
36,12.06,2527.51,1
48,18.56,1071.63,1
27,9.03,652.49,1
50,15.35,1006.08,1
31,13.83,1239.27,1
60,8.48,1286.21,1
80,3.74,360.92,0
32,13.7,772.71,1
53,2.32,1789.61,1
34,15.12,1040.07,1
60,16.32,534.68,1
26,17.27,702.19,1
52,6.4,1402.86,1
31,2.14,435.42,0
41,1.05,3939.82,1
29,13.6,463.26,0
57,21.74,2670.1,1
32,10.52,5000.0,1
53,1.56,515.25,0
39,27.32,626.98,1
43,45.19,1421.27,0
47,5.68,1137.49,0
33,9.03,3233.6,1
48,15.02,1345.67,1
67,13.33,760.07,1
33,34.35,2790.98,1
62,1.22,1243.45,1
67,8.69,742.57,0
32,11.77,857.26,1
23,22.08,496.95,1
49,20.72,300.0,1
36,38.17,545.89,0
73,7.18,1371.61,0
45,17.76,1219.76,1
32,5.57,395.17,1
27,5.49,773.38,0
61,2.92,2529.68,1
36,17.05,2381.85,1
45,42.56,1709.54,0
59,2.96,598.41,1
37,0.58,3212.04,1
44,16.9,1428.73,0
44,9.68,851.53,1
55,32.11,620.55,1
53,2.91,2700.65,1
41,0.74,300.0,0
45,6.78,2002.91,1
39,0.89,1089.43,1
22,3.04,3510.88,0
48,1.35,5000.0,0
73,2.54,857.55,1
31,1.12,3244.9,1
33,30.77,2075.28,0
31,3.27,1914.4,1
55,5.87,403.99,1
51,22.89,1016.75,1
42,11.31,3153.2,1
31,9.62,3814.65,0
46,12.23,4672.49,1
21,17.65,1021.08,1
47,21.01,2330.19,1
58,10.29,1059.75,1
26,22.07,1799.43,0
22,7.67,2305.14,0
68,3.25,1095.33,1
35,21.21,2442.54,1
62,7.8,1368.96,1
42,23.66,1543.44,1
42,0.41,410.44,0
51,5.07,972.45,1
31,29.53,987.62,1
46,2.87,5000.0,1
39,28.39,805.41,1
25,30.77,1520.3,0
50,21.38,820.45,1
41,8.29,1371.95,1
42,10.41,1774.3,1
26,20.37,678.21,1
68,14.96,3004.83,1
58,9.95,710.4,0
59,40.32,353.13,0
40,11.57,1662.74,0
19,37.08,5000.0,0
74,0.59,300.0,1
44,1.5,471.23,1
33,6.0,2839.16,0
51,4.86,802.42,1
62,15.27,1856.74,1
44,1.75,3368.48,1
64,37.34,2707.17,0
61,3.78,1762.44,0
28,5.6,1787.06,1
34,3.21,1758.81,1
59,8.66,1998.22,1
18,0.6,3950.37,0
42,1.62,575.85,1
23,13.7,499.49,0
37,2.06,2445.71,1
40,2.69,907.11,0
39,15.75,4534.61,1
36,0.98,1911.88,1
28,5.75,4899.65,1
79,0.23,2666.16,1
73,4.26,1270.09,1
27,12.01,1625.14,1
68,0.94,3202.75,0
39,21.92,372.78,0
46,24.02,3338.95,1
44,1.11,1541.38,1
35,46.81,1361.22,0
59,3.53,5000.0,1
46,0.88,3976.64,1
37,0.05,776.13,0
25,5.25,2036.69,0
31,9.94,678.35,1
20,4.04,2311.14,0
45,18.12,5000.0,1
27,12.61,4504.88,1
41,4.31,2240.45,0
65,13.25,2057.85,1
62,28.22,1449.65,1
44,0.98,5000.0,0
43,3.65,2984.02,1
73,6.22,1145.84,1
52,6.89,1777.77,1
40,7.81,1845.59,1
23,3.58,818.61,1
50,11.0,1854.06,1
57,10.36,2444.0,0
35,8.62,705.25,1
49,1.21,3434.69,1
39,6.48,945.7,1
42,4.4,1158.61,1
18,6.75,922.36,1
41,25.49,776.04,0
59,6.55,3852.36,1
35,0.14,4325.29,1
45,5.78,1018.67,1
33,17.18,3564.18,0
50,15.14,416.21,1
41,7.2,1305.66,1
30,2.87,546.27,1
64,6.26,5000.0,1
58,8.29,3936.94,1
35,50.0,319.33,1
52,10.33,823.82,1
53,11.85,1336.24,1
54,6.76,1568.3,1
19,4.38,501.67,1
60,16.76,2796.89,1
36,6.83,3556.05,1
39,50.0,2124.98,0
80,6.11,2015.57,0
49,0.7,925.51,1
39,11.48,1280.2,0
18,0.48,1941.14,0
65,2.88,2098.74,1
24,4.37,1655.62,1
29,13.45,3336.82,0
40,6.82,2426.48,1
66,0.29,3591.73,1
56,9.59,1804.25,0
42,5.3,1795.47,1
49,25.49,3123.63,0
35,6.92,706.45,1
47,12.34,5000.0,1
46,2.47,922.44,0
59,14.31,838.15,1
59,12.76,3451.79,1
52,23.44,2543.97,1
39,0.34,2825.26,1
56,5.93,1838.68,1
43,11.37,740.46,1
28,1.0,5000.0,1
38,5.29,3351.3,1
46,28.5,1030.01,0
58,5.73,3148.61,1
42,42.27,1104.77,0
26,0.59,1240.21,1
45,12.65,1321.44,0
46,8.7,953.91,1
47,6.94,1812.68,1
58,35.35,3370.15,1
60,1.39,2357.45,1
36,22.63,2807.99,1
35,11.75,2054.03,1
29,3.0,300.0,1
55,23.19,5000.0,1
66,5.61,3785.25,1
40,16.83,2133.82,1
41,4.92,656.81,1
67,19.03,2730.48,1
52,10.12,1706.6,1
51,1.52,1973.8,1
27,10.49,3319.84,1
55,2.12,2279.12,1
31,5.31,4303.96,0
27,1.87,1198.79,1
39,0.22,393.51,1
36,2.38,1650.08,0
41,7.69,1229.09,1
23,6.57,2474.06,0
59,6.96,836.54,1
61,2.85,1199.9,1
18,11.56,2544.88,1
59,12.18,1410.03,1
32,4.43,3498.68,0
57,21.3,851.5,1
43,10.33,613.72,1
45,12.48,2755.63,1
42,3.25,522.95,1
63,0.01,300.0,1
26,20.05,603.62,1
54,17.28,3685.65,1
61,1.31,1054.85,1
55,4.69,1255.88,1
79,10.83,2900.41,1
37,10.56,3323.27,1
59,19.69,2950.47,1
43,1.51,2750.04,0
63,5.62,996.19,1
44,1.02,1859.7,1
39,4.94,517.86,1
64,0.15,1315.05,1
37,22.85,342.89,0
23,7.49,3501.55,0
37,18.96,1256.77,0
54,0.62,1817.08,1
65,2.58,1115.99,1
46,3.0,3806.58,1
64,4.89,479.79,1
24,16.24,657.08,0
38,4.89,1787.52,1
40,2.29,1859.4,1
43,0.67,3527.64,1
46,0.83,2072.21,1
55,14.27,1847.85,0
38,5.88,917.15,1
47,12.95,3821.51,1
44,11.47,1484.47,1
31,1.45,969.34,1
43,1.54,855.74,1
42,14.08,1829.52,1
42,12.78,454.58,1
45,4.75,489.91,1
46,0.81,488.86,1
38,0.12,5000.0,1
64,3.4,4431.93,0
27,0.09,790.73,1
34,2.61,2110.2,1
80,5.44,2818.68,1
29,1.29,2320.47,0
24,1.1,600.91,0
56,22.68,895.82,1
18,8.81,2084.67,1
41,27.25,473.55,1
77,4.24,3648.71,0
21,11.31,584.63,0
18,2.29,1923.72,1
22,9.63,3115.06,0
58,1.39,3377.57,1
61,0.02,3412.25,1
37,26.81,930.24,1
55,8.09,1027.04,0
65,26.16,2220.4,0
71,4.06,2750.94,1
41,3.97,2661.82,1
18,5.12,2889.91,0
32,12.24,2432.15,1
38,8.34,2126.64,1
41,25.95,999.47,0
42,0.26,2171.81,1
61,12.32,4885.94,1
64,4.01,1351.76,1
42,1.99,1250.66,1
61,7.14,2590.84,1
50,7.03,584.1,1
45,1.47,1907.2,1
58,2.26,3544.99,1
46,5.25,1919.53,1
75,5.26,1910.9,1
23,3.82,300.0,1
37,1.61,1377.36,1
43,0.04,736.75,1
51,35.14,542.98,0
64,28.74,1575.06,1
44,6.61,2746.82,1
23,50.0,1485.83,0
57,11.2,3178.46,1
56,0.71,2713.28,1
18,1.25,1050.05,1
44,24.78,1171.49,1
21,9.94,300.0,0
35,18.53,5000.0,1
31,22.85,788.52,1
57,5.94,1961.65,1
46,0.5,1540.85,0
25,2.09,4713.33,1
58,0.69,2162.5,1
23,2.09,1703.53,0
49,5.29,3999.31,1
32,1.26,1961.73,0
39,1.82,858.74,1
52,5.9,2494.92,1
52,4.16,519.29,1
65,6.3,753.15,1
43,5.61,1217.94,1
49,10.34,612.06,1
38,27.68,1330.79,1
47,1.14,300.0,1
51,1.05,1925.45,1
43,19.16,2397.1,0
18,7.06,1088.5,0
49,14.54,357.48,1
50,2.43,1668.85,1
34,17.65,2708.37,0
25,25.75,474.91,1
67,10.09,5000.0,0
52,1.12,1971.99,1
41,22.57,2798.8,1
27,15.73,5000.0,1
32,13.9,2286.94,1
64,0.37,833.9,1
47,16.04,993.77,0
36,1.48,3423.17,1
52,2.52,3031.75,1
32,8.61,3465.55,1
67,3.08,2601.54,0
65,10.83,2340.59,1
38,9.37,2864.99,1
35,1.14,2244.07,0
18,10.67,678.59,0
22,25.76,997.39,1
24,1.76,3149.55,1
47,9.09,5000.0,1
40,4.18,3562.88,1
24,6.15,5000.0,0
40,3.38,437.91,1
52,4.37,3719.18,1
52,0.29,2952.53,1
18,39.93,2144.65,0
43,9.8,1166.48,1
24,6.95,2408.94,1
58,4.84,3263.59,1
56,7.75,1783.37,1
31,4.78,951.5,0
33,4.46,4494.91,1
38,6.24,1394.55,1
18,3.23,2200.46,0
50,1.99,300.0,0
40,8.13,880.32,1
59,18.5,3773.8,1
28,1.66,3576.15,1
35,0.33,2391.43,1
22,2.83,300.0,1
29,38.98,990.62,0
27,17.65,5000.0,1
59,9.06,1816.68,1
34,26.49,3173.76,1
46,5.89,962.39,1
39,40.91,1758.94,0
25,3.51,973.15,0
42,2.75,1291.75,1
53,10.16,835.54,1
26,4.75,1488.24,1
57,9.84,1546.83,1
32,3.64,2910.0,1
37,9.62,346.83,1
52,3.23,565.97,1
35,0.52,1777.5,1
45,24.32,635.0,1
40,21.47,705.55,1
46,35.34,4914.45,0
18,12.61,2778.37,0
18,11.48,1493.24,0
54,8.19,923.76,1
60,1.35,5000.0,1
31,2.1,468.25,0
41,3.42,3436.76,1
49,22.09,5000.0,1
55,1.9,1787.36,1
18,25.62,2297.65,1
31,7.4,2397.17,1
40,12.57,2881.52,0
55,1.17,2092.56,1
80,3.13,2263.71,1
41,31.83,899.32,0
23,3.09,300.0,0
51,3.52,3285.34,1
64,2.2,589.25,1
46,1.38,4669.69,1
31,2.66,1565.95,1
59,10.28,5000.0,1
54,6.08,2247.19,1
29,8.07,1225.36,1
50,1.31,2737.41,1
59,16.2,5000.0,1
62,15.33,1878.73,1
44,0.22,1809.71,1
39,4.84,1693.45,1
63,0.71,1206.47,1
26,15.71,2106.53,0
51,13.37,2342.94,0
24,23.23,5000.0,0
60,2.7,1226.58,1
41,6.09,5000.0,1
64,2.04,2447.75,1
52,4.64,2755.89,1
26,7.39,1083.38,1
66,0.55,1585.73,1
68,12.55,1359.94,1
58,7.84,2949.56,0
33,17.66,770.91,0
40,3.17,733.3,1
47,23.36,300.0,0
34,50.0,2765.75,0
70,25.17,576.99,1
47,15.05,1744.23,1
18,16.73,489.2,0
50,8.53,1781.89,0
39,2.11,1700.3,1
43,11.3,1129.11,1
39,12.47,2354.54,1
57,42.26,1073.08,1
61,7.79,3230.5,1
49,3.17,3775.15,0
39,11.51,3931.64,1
44,38.81,1766.5,1
45,1.95,2671.35,0
32,3.95,1761.72,1
53,7.81,2452.57,1
51,1.87,1831.92,0
68,0.22,1975.64,1
63,4.11,4824.13,1
34,20.05,300.0,0
57,0.44,2039.78,1
30,5.6,2029.41,1
55,14.36,1043.88,1
37,30.62,2617.39,0
29,42.32,1693.78,1
49,5.48,1153.05,1
18,30.03,1959.59,0
18,0.36,5000.0,0
42,13.7,5000.0,1
46,10.29,1484.64,1
39,2.87,1361.33,1
21,7.08,1682.11,0
32,1.39,397.57,1
50,20.53,1545.24,0
53,4.43,300.0,1
44,9.84,877.03,1
62,1.73,2463.93,0
50,2.31,765.64,1
33,48.23,2147.0,1
40,13.99,1372.15,1
23,32.69,1056.44,1
43,3.51,3346.67,1
61,1.8,1879.06,1
55,6.99,2377.38,1
66,6.83,1361.73,1
40,1.92,3030.93,1
65,13.21,626.65,1
42,4.49,3887.66,1
67,2.06,300.0,0
44,4.03,300.0,1
55,8.29,1136.51,1
67,12.96,1350.44,1
42,6.58,1312.83,1
48,7.46,769.64,1
64,1.5,5000.0,1
43,24.61,1624.05,0
25,26.41,3940.15,1
77,11.5,302.61,0
37,0.18,804.77,1
47,7.7,629.64,1
62,9.92,300.0,1
35,50.0,2000.94,0
29,50.0,1104.93,1
